,name,latitude,longitude,price,hostStart,propType
20607,Komo Place (Queen) with Awesome Ocean/Sunset Views,19.62451,-155.96775,73.00,2019-01-23,House
20608,New Listing!!!  Remodeled Beachy Studio Getaway,19.60742,-155.97701999999998,110.00,2017-08-08,Condominium
20609,Island Style Ocean Views In Waikiki,21.28632,-157.83194,95.00,2016-09-20,Condominium
20610,"Waikiki Beach=5 min. away! No A/C, 3 fans (Loft)",21.282970000000002,-157.81179,52.00,2018-06-14,House
20611,Paia Plantation Home,20.91551,-156.37758,250.00,2019-05-05,House
20612,"A ""Royally"" good time!",21.28471,-157.82946,324.00,2016-08-30,Condominium
20613,Treat yourself like royalty at Royal Garden!,21.284779999999998,-157.82891999999998,324.00,2016-08-30,Condominium
20614,"Sun, Surf, and Sightseeing at Royal Gardens!",21.28367,-157.8306,324.00,2016-08-30,Condominium
20615,"Royal Gardens, an island escape!",21.284879999999998,-157.82912,324.00,2016-08-30,Condominium
20616,Tropical Gardens at Royal Gardens!,21.2849,-157.83074,324.00,2016-08-30,Condominium
20617,Enjoy the sand and sun at Royal Gardens!,21.28471,-157.82899,324.00,2016-08-30,Condominium
20618,A room fit for royalty at Royal Gardens!,21.28417,-157.82896000000002,324.00,2016-08-30,Condominium
20619,Catch a wave at Royal Gardens!,21.28397,-157.83053,324.00,2016-08-30,Condominium
20620,Surfs up at Royal Gardens!,21.284029999999998,-157.82963,324.00,2016-08-30,Condominium
20621,Sit back on a beach at Royal Gardens!,21.28385,-157.82987,324.00,2016-08-30,Condominium
20622,Plant your toes in the sand!,21.283929999999998,-157.83098,223.00,2016-08-30,Condominium
20623,The Ideal Island Vacation!,21.28419,-157.82901999999999,223.00,2016-08-30,Condominium
20624,Relax in a soothing setting near Waikiki Beach!,21.28345,-157.83115,223.00,2016-08-30,Condominium
20625,A Royally Good Time in Waikiki!,21.284129999999998,-157.83081,223.00,2016-08-30,Condominium
20626,Stroll along sandy shores at Royal Gardens!,21.284129999999998,-157.82947,223.00,2016-08-30,Condominium
20627,Plan a royal getaway to the island of Oahu!,21.28416,-157.82948000000002,223.00,2016-08-30,Condominium
20628,European style and Hawaiian tropical appeal!,21.284010000000002,-157.83037,223.00,2016-08-30,Condominium
20629,Soak up the sun at Royal Garden!,21.28383,-157.82973,223.00,2016-08-30,Condominium
20630,Drink in the Hawaii sunshine at Royal Garden!,21.284779999999998,-157.82934,223.00,2016-08-30,Condominium
20631,Immerse yourself in Oahu's rich cultural history!,21.2839,-157.83092,223.00,2016-08-30,Condominium
20632,Plantation Paradise!,21.48114,-158.20174,90.00,2014-09-29,Condominium
20633,Crashing Waves and Sunsets that are Unbelievable!,19.62165,-155.98626000000002,160.00,2015-02-19,Condominium
20634,"Ahe Lani is Hawaiian for ""Heavenly Breezes""",21.88009,-159.47087,227.00,2016-02-22,House
20635,Wailea Ekolu Village 1404 - Ocean View,20.68629,-156.43296,279.00,2016-05-03,Condominium
20636,Wailea Ekolu Village 403 - Ocean View,20.68506,-156.435,329.00,2016-05-03,Condominium
20637,Wailea Grand Champions 26,20.69145,-156.43516,349.00,2016-05-03,Condominium
20638,Wailea Grand Champions 88 - Ocean View,20.69216,-156.4351,349.00,2016-05-03,Condominium
20639,Wailea Grand Champions 71 - Ocean View,20.68984,-156.43665,349.00,2016-05-03,Condominium
20640,Wailea Ekahi Village 3C,20.76972,-156.45422,339.00,2016-05-03,Condominium
20641,Wailea Ekahi Village 25D,20.696479999999998,-156.44173999999998,339.00,2016-05-03,Condominium
20642,Wailea Ekahi Village 49B - Ocean View,20.77085,-156.45528000000002,389.00,2016-05-03,Condominium
20643,Wailea Ekahi Village 54D - Ocean View,20.77064,-156.45553,389.00,2016-05-03,Condominium
20644,Wailea Ekahi Village 22F - Ocean View,20.69689,-156.44442,489.00,2016-05-03,Condominium
20645,Wailea Elua Village 1510 - Ocean View,20.690579999999997,-156.44175,639.00,2016-05-03,Condominium
20646,Wailea Elua Village 1901,20.68802,-156.44255,889.00,2016-05-03,Condominium
20647,Wailea Elua Village 1607,20.690360000000002,-156.44273,839.00,2016-05-03,Condominium
20648,Polo Beach Club 205,20.67546,-156.44224,579.00,2016-05-03,Condominium
20649,Polo Beach Club 609,20.676070000000003,-156.44236999999998,579.00,2016-05-03,Condominium
20650,Polo Beach Club 801,20.6742,-156.44326999999998,629.00,2016-05-03,Condominium
20651,Polo Beach Club 408,20.67384,-156.44248000000002,679.00,2016-05-03,Condominium
20652,Makena Surf F206,20.658479999999997,-156.44097,709.00,2016-05-03,Condominium
20653,Comfy Kahala Guest Room - Walk to the Beach,21.26595,-157.78697,77.00,2015-10-12,House
20654,Private Home on 3 Acres in Orchidland,19.5925,-155.04731,125.00,2018-10-30,House
20655,Extraordinary Waikiki Two Bedroom - Pool & Parking,21.27787,-157.82396,309.00,2018-12-25,Apartment
20656,IC4203 Waikiki 445 Seaside Ave Honolulu 30 DAY MIN,21.28059,-157.8254,80.00,2012-05-11,Condominium
20657,PILI MAI 7C,21.885089999999998,-159.45911,375.00,2015-08-26,Condominium
20658,"Secluded house between Hilo, Volcano and Pahoa.",19.53968,-155.069,55.00,2019-05-06,House
20659,"★SERENITY★ Large, Gorgeous, Ext. Stay in Ewa Beach",21.33127,-158.00845,250.00,2015-01-04,House
20660,180 Degree Ocean Views,20.69461,-156.433,390.00,2019-05-06,Condominium
20661,Wyndham Bali Hai Villas - 2 Bedroom Deluxe,22.22283,-159.4816,599.00,2018-06-11,Resort
20662,Beautifully Furnished 3BR/3BA Upstairs View Condo,22.22114,-159.47902,250.00,2018-01-17,Condominium
20663,Beautiful Oceanfront Condo,20.73004,-156.45141999999998,280.00,2015-10-29,Apartment
20664,Kan House,21.31604,-157.85211999999999,85.00,2018-03-21,Townhouse
20665,Suite Caroline,21.333070000000003,-158.06356,65.00,2017-01-16,House
20666,Private Oasis in Kailua (Lic # (Phone number hidden by Airbnb),21.364710000000002,-157.73881,125.00,2016-06-03,Guest suite
20667,"Island Style w/Lanai, Full Kitchen, AC, Ceiling Fan, TV, DVD+WiFi–Kona Bali Kai 164",19.60661,-155.97675,230.00,2019-05-06,Condominium
20668,"Easy Kona Living w/Kitchen, Lanai, WiFi, DVD, TV, AC+Ceiling Fan–Kona Bali Kai 264",19.607860000000002,-155.97756,237.00,2019-05-06,Condominium
20669,OceanFront View Marriott Lahaina and Napili Towers,20.91626,-156.69436000000002,"1,000.00",2015-05-13,Condominium
20670,The Gardens at West Maui,20.99695,-156.66326,150.00,2016-08-26,Serviced apartment
20671,Dolphin Lovers' Paradise...Queen Bedroom,19.4455,-155.88785,50.00,2017-07-12,House
20672,Kona Coffee Farm Studio with 100% Kona Coffee,19.2059,-155.86061999999998,95.00,2019-05-03,Guest suite
20673,Waikiki Vintage Vibe 復古木屋 Room B,21.29034,-157.83393,55.00,2016-10-14,House
20674,❤️PiH❤️ Hawaiian Elegance Villa ★ Gorgeous home,19.943189999999998,-155.85798,449.00,2016-09-22,House
20675,1003A - WAIKIKI GEM!!!  NEW CEILING FAN!!-,21.27069,-157.81753,94.00,2015-08-30,Condominium
20676,NEW! Unique Laupahoehoe Home w/Deck & Ocean Views!,19.98572,-155.23649,165.00,2017-09-20,House
20677,Amazing Views From Your Private Lanai!!,20.9567,-156.6852,244.00,2019-05-06,Other
20678,3 Bed/2 bath home - Organic Gardens,20.7552,-156.4539,349.00,2016-04-19,House
20679,Summer Specials  Amazing Sunsets From The Lanai!!!,20.95838,-156.684,145.00,2019-05-06,Condominium
20680,Beautiful Oceanfront Condo with Fantastic Sunsets!,20.96033,-156.68278999999998,189.00,2019-05-06,Other
20681,Ground Floor End Unit And Ocean Front!!,20.9619,-156.68273,165.00,2019-05-06,Condominium
20682,Summer Specials Beautiful Sunsets,20.96163,-156.6833,180.00,2019-05-06,Condominium
20683,Come to Maui!! ! Views Views Views!!!,20.96155,-156.6825,189.00,2019-05-06,Condominium
20684,Great Deals on Air Fare!! Come to Maui!!,20.9596,-156.68424,195.00,2019-05-06,Other
20685,Summer Special Oceanfront Amazing Sunsets!!!,20.96769,-156.6811,116.00,2019-05-06,Condominium
20686,Amazing 3 bedroom and 3 bath condo views views,20.93103,-156.68122,283.00,2019-05-06,Condominium
20687,2 Bedroom Condo With Air Conditioning!,20.97307,-156.67788000000002,165.00,2019-05-06,Condominium
20688,Great Family Condo with AC! Come to Maui!!!,20.97348,-156.67864,149.00,2019-05-06,Condominium
20689,Noel 115 Oceanfront Condo With Air Conditioning!,20.96743,-156.67988,189.00,2019-05-06,Condominium
20690,New to Rental Program Book Early For Best Deal!,20.95594,-156.68518999999998,231.00,2019-05-06,Other
20691,Oceanfront Corner Unit & New Updated Kitchen.,20.96903,-156.67971,263.00,2019-05-06,Other
20692,ENCHANTED BEACHCOMBER  WITH AC!,20.95992,-156.68313999999998,147.00,2019-05-06,Other
20693,MY BLUE HEAVEN! Fantastic Oceanfront,20.95948,-156.68386,142.00,2019-05-06,Other
20694,Summer Specials Oceanfront Condo,20.95583,-156.68605,210.00,2019-05-06,Other
20695,Amazing Views Oceanfront . Come to Maui!,20.95673,-156.6852,200.00,2019-05-06,Other
20696,Views Views From Your Private Lanai!,20.9566,-156.68525,210.00,2019-05-06,Other
20697,Oceanfront & Sunsets From Your Private Lanai!!,20.95484,-156.68486000000001,126.00,2019-05-06,Other
20698,Summer Specials Views! Views! Views!,20.9715,-156.67791,116.00,2019-05-06,Other
20699,11th Floor Studio with Unbelievable Views!,20.972260000000002,-156.67991999999998,116.00,2019-05-06,Other
20700,Great Summer Rates and Air Conditioning!!,20.969260000000002,-156.67862,132.00,2019-05-06,Condominium
20701,"Westin Nanea Ocean Villas 4 Guests, 1 Bed, 1 Bath",20.94295,-156.69124,375.00,2019-05-07,Hotel
20702,"Large 2 Bd 2 Bath Full Ocean View, Maalaea Harbor",20.79415,-156.50987,922.00,2014-06-03,Condominium
20703,Private Secluded Home,19.698529999999998,-155.13771,150.00,2016-09-14,House
20704,Large 2 Bd 2 Ba Kihei Townhome-Incredible Sunsets!,20.72071,-156.44715,"1,065.00",2014-06-03,Townhouse
20705,heavenly home,19.873839999999998,-155.11647,280.00,2018-07-10,Farm stay
20706,CRAZY LOW RATE!  Ocean front & AC,19.60983,-155.97806,400.00,2016-10-18,Condominium
20707,Hale Lunapule,19.62537,-155.98671000000002,135.00,2015-08-02,Condominium
20708,GLAMPING Luxury Camping Experience,22.08895,-159.33762,159.00,2019-04-30,Camper/RV
20709,Cozy 2 bedroom  apartment in Waikiki.,21.28956,-157.82755,120.00,2016-06-23,Apartment
20710,Perfect Family w/ Resort Condo Across Beach!,20.76558,-156.44597,582.00,2014-06-03,Condominium
20711,Hale O’ Ke Aloha  House of Grace,19.42911,-155.22768,125.00,2012-12-14,Cabin
20712,Maui bliss : private 2br beachside condo for you,20.72155,-156.44723,225.00,2015-02-01,Condominium
20713,Kuleana Campers Maui,20.76359,-156.44478999999998,149.00,2018-05-19,Camper/RV
20714,Water Mark # (Phone number hidden by Airbnb) sf,21.28654,-157.83871000000002,278.00,2017-05-15,Apartment
20715,"Penthouse Ocean Views, Spacious Layout, AC",20.714000000000002,-156.44253999999998,259.00,2015-09-01,Condominium
20716,Waikiki Vintage Vibe 復古木屋 Room C,21.29099,-157.83405,50.00,2016-10-14,House
20717,Dolphin Lovers' Paradise~Full Bedroom,19.44409,-155.88831000000002,41.00,2017-07-12,House
20718,Waikiki Vintage Vibe 復古木屋 Room D,21.289839999999998,-157.83362,50.00,2016-10-14,House
20719,Restful Waikiki comfort near the Ocean & Marina,21.28541,-157.83572,131.00,2015-09-09,Condominium
20720,"Private, poolside Cabana | Spectacular Ocean View",21.29287,-157.80592,95.00,2016-04-08,Guesthouse
20721,Happy as a Clam - Waikiki - Apartment - AC Parking,21.28339,-157.83098,309.00,2018-12-25,Apartment
20722,House with View in Waikoloa (3/2),19.93749,-155.7891,221.00,2013-07-08,House
20723,MOST POPULAR SNORKELING & SURFING BEACH ! Turtles!,19.58201,-155.96655,399.00,2013-07-17,House
20724,Zen House,21.32897,-158.02433,150.00,2018-01-21,House
20725,Renovated house full kitchen 5 minutes to airport,21.34769,-157.92117,149.00,2019-04-25,House
20726,A private bedroom w/parking and near Pearl Harbor,21.361720000000002,-157.92587,88.00,2016-09-03,House
20727,Mauna Lani Resort- 10 Mins walk to Beach! Luxury!,19.9495,-155.85343,119.00,2014-02-03,House
20728,"White Sands Village#118: DIRECT BEACHFRONT, CENTRAL AC, ELEVATORS, SPACIOUS!",19.593529999999998,-155.97064,112.00,2015-11-19,Condominium
20729,Mauna Lani Golf Villas Q2 - Beautiful Garden View Condo - Close to Pool/Spa,19.92965,-155.87448,516.00,2016-12-14,Condominium
20730,"Beautiful Worldmark Kihei Resort, A/C",20.72373,-156.44631,199.00,2016-01-27,Condominium
20731,Hana Ocean Front Paradise,20.745079999999998,-155.98526,495.00,2019-05-09,House
20732,Unit #1- Tranquil Island Getaway in Kauai Paradise,22.063029999999998,-159.31986,145.00,2017-06-03,Condominium
20733,Kapahulu Lodge on the edge of Waikiki!,21.2734,-157.81486999999998,109.00,2014-08-10,House
20734,Hale Kamaole #154,20.70986,-156.44298,183.00,2017-10-06,Condominium
20735,NEW LISTING! Lovely condo w/ shared plunge pool near golf course and beach,21.27688,-157.8205,201.00,2015-08-01,Condominium
20736,NEW LISTING! Namakeha Hale - Gorgeous 3 bedroom,22.22283,-159.48555,480.00,2015-03-24,House
20737,"Paradise Cove,",19.31345,-155.87708999999998,65.00,2019-05-09,Guest suite
20738,27 FL Waikiki Ocean View w/ Free Parking,21.27758,-157.82411000000002,170.00,2014-08-08,Apartment
20739,Luxury Chinese Villa at Diamond Head - 30 DAY MIN,21.25844,-157.79699,400.00,2016-01-02,Villa
20740,Camper rental adventures,22.21208,-159.47361,130.00,2015-06-06,Camper/RV
20741,2 BR peaceful retreat in Princeville,22.22144,-159.48033999999998,175.00,2015-01-13,Townhouse
20742,"Iao Guest Suite -Tranquil  & Tropical, Ocean Views",20.9018,-156.48371,99.00,2019-05-10,Guesthouse
20743,Right on Ocean - 1st floor - Best View in Complex,19.62104,-155.98606,159.00,2019-05-02,Condominium
20744,"Volkswagen Westfalia Camper Van ""ILIAHI""",22.22455,-159.48441,170.00,2019-04-24,Camper/RV
20745,New Listing! Resort w/ Pools - 1 Mile to Beach,20.87379,-156.67486,172.00,2017-10-12,Condominium
20746,Waikiki Studio with Ocean/Diamond Head View,21.284679999999998,-157.83547,85.00,2019-05-10,Apartment
20747,NEW private studio with ocean views & kitchen,19.73091,-155.98691000000002,67.00,2014-04-21,Guest suite
20748,Mountain View Wailuku 9,20.8967,-156.49245,100.00,2018-04-16,Apartment
20749,5 Bed/3 Bath - Organic Gardens & Pizza Oven,20.75756,-156.45393,550.00,2016-04-19,House
20750,"*** New Listing *** Kanaloa at Kona, Condo 3304, Oceanfront, AC",19.56622,-155.9654,459.00,2016-12-14,Condominium
20751,Maile Kea Treehouse at the Camp @ HDGH,19.75581,-155.14816000000002,59.00,2017-05-02,Treehouse
20752,Beautiful North Shore Studio with A/C,22.21813,-159.47033000000002,165.00,2016-02-05,Condominium
20753,Jungle Cabin with loft in thriving community,20.22954,-155.78608,80.00,2016-02-26,Apartment
20754,Highrise/Mountain Views close to Waikiki!,21.314410000000002,-157.86164,56.00,2017-09-16,Apartment
20755,Beautiful North Shore Condo with A/C and Kitchen,22.21946,-159.47114,165.00,2016-02-05,Condominium
20756,ADORABLE ROMANTIC STUDIO,20.73064,-156.45009,110.00,2015-10-29,Condominium
20757,Kauai Camper Truck,21.980610000000002,-159.37031000000002,140.00,2013-06-25,Camper/RV
20758,Skyline/Honolulu Views! 10 min from Waikiki,21.3135,-157.85991,59.00,2017-09-16,Apartment
20759,"ALOHA PARADISE STUDIO, FREE PARKING + CAN ADD AC!",22.22416,-159.48588,98.00,2018-08-20,Guest suite
20760,MahaloSunset ﾏﾊﾛｻﾝｾｯﾄ,19.64037,-155.99027,75.00,2018-11-22,Apartment
20761,ZEN*Private*Clean*Country*5 min bch*10 min Kailua,21.348860000000002,-157.73543,165.00,2019-05-11,Guesthouse
20762,Moana Pali House - shell suite,19.83141,-155.10821,165.00,2019-04-08,Bed and breakfast
20763,Tropical Retreat* Private*10min to Kailua*5 mn bch,21.34411,-157.73713,165.00,2019-05-11,Cottage
20764,Poipu's Koloa Landing 2BR Villa,21.87911,-159.46917,475.00,2019-01-14,Serviced apartment
20765,Rainforest Retreat,20.91848,-156.26778000000002,300.00,2019-05-12,House
20766,Petite Loft Apartment Just 5  Min Walk to Ocean,22.07037,-159.31966,119.00,2014-05-30,Apartment
20767,Tropical Paradise on Kauai's North Shore.,22.219,-159.47087,499.00,2014-10-21,Condominium
20768,Homestead 083 and 083a,21.60416,-157.90873,349.00,2019-04-05,Townhouse
20769,New Listing! Romantic Tropical Home!,19.314989999999998,-155.88755,149.00,2014-10-17,House
20770,Ocean View Spacious 1 b/r Private Patio & Entrance,21.292720000000003,-157.75685,138.00,2017-06-15,House
20771,"Kauai Kailani Ocean View! 2 bed, Full Kitchen, W/D",22.06083,-159.31972,229.00,2016-09-09,Condominium
20772,Cute Waikiki Beach Condo,21.27649,-157.8221,89.00,2016-09-20,Condominium
20773,Waikiki Studio by the Beach,21.27664,-157.82414,89.00,2016-09-20,Condominium
20774,Luxury beach house with private pool and AC,19.64027,-156.00576999999998,900.00,2016-08-18,House
20775,Peaceful Makiki Getaway 30 Days Minimum,21.30647,-157.83192,150.00,2019-05-13,Guest suite
20776,24 hours security ocean vue,21.28584,-157.83307,79.00,2019-05-13,Apartment
20777,"Direct Oceanfront Condo,  Lahaina, Kaanapali area!",20.962970000000002,-156.68285,260.00,2015-05-06,Condominium
20778,Ocean Tree House in Lanikai ~ 30 DAY MINIMUM,21.38626,-157.71249,300.00,2013-08-23,House
20779,Maui Unplugged 2,20.89227,-156.50545,147.00,2019-02-04,Camper/RV
20780,Ultimate Maui Adventure 2,20.89027,-156.50503,122.00,2019-02-04,Camper/RV
20781,Jeepers Sleepers Adventure,20.891779999999997,-156.50367,141.00,2019-02-04,Camper/RV
20782,Your Adventure Awaits at Bali Hai Resort!,22.22307,-159.48228,151.00,2016-08-30,Condominium
20783,Luxury Meets Comfort at This Tropical Resort!,22.22413,-159.48238,151.00,2016-08-30,Condominium
20784,Bali Hai Villas Resort  Near Waimea Canyon!,22.22267,-159.48076,406.00,2016-08-30,Condominium
20785,Waikiki Beach: Your Hawaiian Vacation Destination!,21.27954,-157.82988999999998,444.00,2016-08-30,Condominium
20786,See tropical Hawaii with Bali Hai Villas!,22.2245,-159.48081000000002,406.00,2016-08-30,Condominium
20787,Come & Enjoy This Tropical Paradise!,22.22306,-159.4808,220.00,2016-08-30,Condominium
20788,Unwind at The Bali Hai Villas Resort in Kauai!,22.22456,-159.48216000000002,406.00,2016-08-30,Condominium
20789,Take a Relaxing Trip to Bali Hai Villas!,22.22435,-159.48148999999998,220.00,2016-08-30,Condominium
20790,Enjoy The Tranquility and Beauty of Princeville!,22.22425,-159.48164,406.00,2016-08-30,Condominium
20791,Tropical Bali Hai Villas Resort in Kauai!,22.22264,-159.48061,406.00,2016-08-30,Condominium
20792,Enjoy the Vibrant Bali Hai Resort!,22.22393,-159.48228999999998,151.00,2016-08-30,Condominium
20793,Sit back and relax at Waikiki Beach!,21.27856,-157.8302,281.00,2016-08-30,Condominium
20794,Beautiful Bali Hai Villas Resort in Princeville!,22.222579999999997,-159.4824,406.00,2016-08-30,Condominium
20795,Kauai's Bali Hai Villas Resort Getaway!,22.22322,-159.48038,406.00,2016-08-30,Condominium
20796,(9) W-Bali Hai Villas 1 Bedroom,22.22405,-159.48181,151.00,2016-08-30,Condominium
20797,Visit Bali Hai Villas for fun in the sun!,22.22428,-159.48078,406.00,2016-08-30,Condominium
20798,Enjoy all the natural beauty Kauai Beach offers!,22.010170000000002,-159.34143999999998,239.00,2016-08-30,Condominium
20799,Where Fun Meets Relaxation!,22.2245,-159.48166,406.00,2016-08-30,Condominium
20800,"Hanalei Dream House- 5 bikes included, new upgrades! Under new Ownership! - Hale Naninoa",22.208000000000002,-159.49755,984.00,2011-06-08,House
